"lang" 
{ 
"Language" "koreana" 
"HLVR_Lesson_ShotgunUpgradeQuickFire"			"두 번 눌러 빠르게 두 번 발사하세요"
"HLVR_Lesson_ShotgunUpgradeGrenade"				"산탄총 총구에 수류탄을 장착하세요"
"HLVR_Lesson_ShotgunUpgradeGrenadePump"			"손잡이를 앞으로 밀어 수류탄 발사기를 준비하거나\n정상 공격하세요"
"HLVR_Lesson_ShotgunUpgradeGrenadePumpSingleController"			"눌러서 수류탄 발사기를 준비하거나\n정상 공격하세요"
"HLVR_Lesson_ShotgunUpgradeGrenadeFire"			"눌러서 수류탄을 발사하거나\n수류탄을 잡아 발사기를 재설정하세요"
"HLVR_Lesson_ShotgunUpgradeGrenadeFireSingleController"			"눌러서 수류탄 발사기를 재설정하거나\n수류탄을 발사하세요"

"HLVR_Lesson_Rapidfire_InsertCapsule_Gun"		"파워 셀을 총에 삽입하세요"
"HLVR_Lesson_Rapidfire_InsertCapsule_Clip"		"파워 셀을 총에 삽입하세요"
"HLVR_Lesson_Rapidfire_OpenCasing"				"탄창을 여세요"
"HLVR_Lesson_Rapidfire_InsertCapsule_Mag"		"탄창에 파워 셀 (3)개를 삽입하세요"
"HLVR_Lesson_Rapidfire_CloseCasing"				"탄창을 닫으세요"

"HLVR_Lesson_StoreClipInBackpack"				"어깨 너머로 손을 펴서\n실탄을 배낭에 넣으세요"
"HLVR_Lesson_GrabClipFromBackpack"				"배낭에서 실탄을 집으세요"
"HLVR_Lesson_ReloadSingleController"			"무기를 어깨 위로 든 상태에서 눌러서 재장전하세요"
"HLVR_Lesson_ReloadSingleControllerShotgun"		"무기를 어깨 위로 든 상태에서 눌러서 재장전하세요. 탄약을 더 많이 장전하려면 여러 번 누르세요."
"HLVR_Lesson_ReloadSingleControllerRapidFire"	"무기를 어깨 위로 든 상태에서 눌러서 재장전하세요. 셀을 더 많이 장전하려면 여러 번 누르세요."
"HLVR_Lesson_GrabResinFromBackpack"				"배낭에서 레진을 집으세요"
"HLVR_Lesson_StoreResinInBackpack"				"어깨 너머로 손을 펴서\n레진을 배낭에 넣으세요"
"HLVR_Lesson_ArmGrenade"						"버튼을 누르면 수류탄이 장전됩니다"
"HLVR_Lesson_ArmXenGrenade"						"젠 수류탄을 장전하려면 꽉 쥐세요"
"HLVR_Lesson_ArmXenGrenadeVive"					"젠 수류탄을 장전하려면 누르세요"
"HLVR_Lesson_PrepareHealthInjector"				"체력 주입기를 준비하세요"
"HLVR_Lesson_HealthInjectToHand"				"몸, 손, 다리에 주입하세요"
"HLVR_Lesson_HealthInjectToHandSingleController"	"상체나 다리에 주입하세요"
"HLVR_Lesson_WristHUD"							"손목에 체력이 표시됩니다"
"HLVR_Lesson_GameSaved"							"게임 저장 완료"
"HLVR_Lesson_BackpackConstraints"				"배낭에는 실탄과 레진만 넣을 수 있습니다"
"HLVR_Lesson_PistolClipBackpackConstraints"		"배낭에는 새 탄창만 넣을 수 있습니다"
"HLVR_Lesson_OpenWeaponSelectForHand"			"손으로 빠르게\n전환하려면 탭하세요"
"HLVR_Lesson_OpenWeaponSelectForHandSingleController"	"빨리 손으로 바꿔 실탄을 주우려면 탭하세요"
"HLVR_Lesson_SelectHand"						"손을 선택하세요"
"HLVR_Lesson_2HLevitate"						"양쪽 중력 장갑으로 표적을 공중에 띄우세요"
"HLVR_Lesson_GravityGloveLockOn"				"표적을 공중에 띄우려면 누르세요"
"HLVR_Lesson_GravityGlovePull"					"손을 뒤로 재빨리 움직여 물체를 당기세요"
"HLVR_Lesson_GravityGloveCatch"					"공중에 있는 물체를 잡으세요"
"HLVR_Lesson_2HPickup"							"양손으로 무거운 물체를 들어 올리세요"
"HLVR_Lesson_UseMultitoolOnDoor"				"터미널에 멀티툴을 사용하세요"
"HLVR_Lesson_UseMultitoolOnToner"				"전원에 멀티툴을 사용하세요"
"HLVR_Lesson_UseMultitoolOnJunction"			"멀티툴을 클릭해 교차로의 방향을 돌리세요"
"HLVR_Lesson_UseMultitoolOnTripmine"			"트립마인에 멀티툴을 사용하세요"
"HLVR_Lesson_StoreObjectInWristBag"				"손목 주머니에 아이템을 보관하세요"
"HLVR_Lesson_StoreObjectInWristBagSingleController"		"손목 주머니에 아이템을 보관하세요"
"HLVR_Lesson_RetrieveObjectInWristBag"			"손목 주머니에서 아이템을 꺼내세요"
"HLVR_Lesson_Headset"							"귀에 헤드셋을 놓아\n착용하세요"
"HLVR_Lesson_Pickup_Clip"						"실탄을 끌어당기거나 집으세요"
"HLVR_Lesson_AttachFlashlight"					"중력 장갑에 플래시를 장착하세요"
"HLVR_Lesson_WeaponReturned"					"콤바인 조립 장치에 남아 있던 무기가 반환되었습니다"
"HLVR_Lesson_ThrowEnergyBolt"					"에너지 볼트를 던지세요"
"HLVR_Lesson_Health_Station"					"손잡이를 사용해 체력 충전소를 여세요"

// upgrades
"HLVR_Upgrade_PistolLaserSight"						"레이저 조준경"
"HLVR_Upgrade_Desc_PistolLaserSight"					"더 정확한 겨냥을 위한 레이저 조준경을 추가합니다"
"HLVR_Upgrade_PistolReflexSight"					"반사 조준경"
"HLVR_Upgrade_Desc_PistolReflexSight"					"전술 표적을 강조 표시하는 디스플레이를 추가합니다"
"HLVR_Upgrade_PistolBurstFire"						"점사 사격"
"HLVR_Upgrade_Desc_PistolBurstFire"						"3발 연사와 단발 사격 간의 전환을 추가합니다"
"HLVR_Upgrade_PistolBulletHopper"					"총알 저장소"
"HLVR_Upgrade_Desc_PistolBulletHopper"					"실탄 10개를 더 담을 수 있는 저장소를 추가합니다"

"HLVR_Upgrade_ShotgunSpeedLoader"					"자동 장전기"
"HLVR_Upgrade_Desc_ShotgunSpeedLoader"					"산탄총을 빠르게 장전하는 기계식 탄약 공급기를 추가합니다"
"HLVR_Upgrade_ShotgunGrenadeAttach"					"수류탄 발사기"
"HLVR_Upgrade_Desc_ShotgunGrenadeAttach"				"수류탄을 장착하고 발사하는 능력을 추가합니다"
"HLVR_Upgrade_ShotgunLaserSight"					"레이저 조준경"
"HLVR_Upgrade_Desc_ShotgunLaserSight"					"더 정확한 겨냥을 위한 레이저 투사를 추가합니다"
"HLVR_Upgrade_ShotgunQuickFire"						"더블 샷"
"HLVR_Upgrade_Desc_ShotgunQuickFire"					"첫 번째 사격 직후 바로 두 번째 사격을 가하는 옵션을 추가합니다"

"HLVR_Upgrade_RapidfireExplodingBullets"			"총알 파편"
"HLVR_Upgrade_Desc_RapidfireExplodingBullets"			"발사 후 총알의 작은 파편을 폭발시키는 능력을 추가합니다"
"HLVR_Upgrade_RapidfireReflexSight"					"반사 조준경"
"HLVR_Upgrade_Desc_RapidfireReflexSight"				"전술 표적을 강조 표시하는 디스플레이를 추가합니다"
"HLVR_Upgrade_RapidfireLaserSight"					"레이저 조준경"
"HLVR_Upgrade_Desc_RapidfireLaserSight"					"더 정확한 겨냥을 위한 레이저 조준경을 추가합니다"
"HLVR_Upgrade_RapidfireExtendedMagazine"			"확장 탄창"
"HLVR_Upgrade_Desc_RapidfireExtendedMagazine"			"여러 개의 파워 셀을 무기에 장전할 수 있게 해줍니다"

"HLVR_Weapon_Name_Pistol"							"권총"
"HLVR_Weapon_Name_Shotgun"							"산탄총"
"HLVR_Weapon_Name_RapidFire"						"기관단총"

"HLVR_Weapon_Name_Pistol_UID"						"XXXXXXXXXXXX..XXX.X.X"
"HLVR_Weapon_Name_Shotgun_UID"						"004086056845..080.2.7"
"HLVR_Weapon_Name_RapidFire_UID"					"000123100400..342.5.1"

// crafting station
"HLVR_CraftingStation_Name"							"0.3.3.333 초소 획득"
"HLVR_CraftingStation_Startup"						"신설"
"HLVR_CraftingStation_Scanning"						"Scanning Environment..."
"HLVR_CraftingStation_LoadingBlueprints"			"설계도 불러오는 중..."
"HLVR_CraftingStation_InsertWeapon"					"작업대에 무기를 삽입하세요"
"HLVR_CraftingStation_YourResin"					"나의 레진: {i:CurrencyAmount}"
"HLVR_CraftingStation_YourResinLabel"				"나의 레진:"
"HLVR_CraftingStation_ResinAmount"					"{i:CurrencyAmount}"
"HLVR_CraftingStation_SelectObject"					"물체 선택"
"HLVR_CraftingStation_SelectedWeapon"				"{s:WeaponName}"
"HLVR_CraftingStation_SelectUpgrade"				"{s:WeaponName} 업그레이드 선택"
"HLVR_CraftingStation_Upgrades"						"업그레이드"
"HLVR_CraftingStation_Cost"							"비용"
"HLVR_CraftingStation_Summary"						"요약"
"HLVR_CraftingStation_NoUpgrades"					"알려진 업그레이드가 없습니다"
"HLVR_CraftingStation_NotEnoughResin"				"업그레이드에 사용할 레진이 부족합니다"
"HLVR_CraftingStation_InsufficientResin"			"부족"
"HLVR_CraftingStation_InsertResin"					"지금 레진을 삽입하세요"
"HLVR_CraftingStation_Acquiring"					"획득 중"
"HLVR_CraftingStation_Acquired"						"획득 완료"
"HLVR_CraftingStation_Scanning"						"스캐닝"
"HLVR_CraftingStation_Rendering"					"렌더링"
"HLVR_CraftingStation_Printing"						"프린트 중"
"HLVR_CraftingStation_Complete"						"조립 완료"
"HLVR_CraftingStation_Cancelled"					"조립 취소됨"
"HLVR_CraftingStation_TakeObject"					"아이템 받기"
"HLVR_CraftingStation_PrintObject"					"물체 프린트"
"HLVR_CraftingStation_UpgradeOwned"					"보유 중"
"HLVR_CraftingStation_SelectedPrint"				"선택: {s:SelectedPrintObject}"
"HLVR_CraftingStation_SelectedUpgrade"				"선택한 업그레이드: {s:SelectedUpgrade}"
"HLVR_CraftingStation_Cancel"						"취소"
"HLVR_CraftingStation_Back"							"뒤로"
"HLVR_CraftingStation_SmallPrint"					"시민 보호 기동대 별관 19-81572"

// combine console
"HLVR_CombineConsole_Name"							"콤바인 콘솔 V17.14"
"HLVR_CombineConsole_Activate"						"사용"

"HLVR_Calibration_Start"							"버튼을 누르면 시작됩니다"

"HLVR_Intro_Text_01"								"요새가 붕괴되고"
"HLVR_Intro_Text_02"                                                            " 일라이 밴스 박사가" 
"HLVR_Intro_Text_03"								"죽음 맞이하기"
"HLVR_Intro_Text_04"                                                            " 5년 전입니다." 

"HLVR_Eli_Call_Incoming"							"통화 수신"
"HLVR_Eli_Call_Incoming_Name"						"일라이 밴스"
"HLVR_Eli_Call_Ended_01"							"통화"
"HLVR_Eli_Call_Ended_02"							"종료"
"HLVR_Eli_Call_Location"							"파일론 7B 재보급소"


// Referenced in hl2_gamerules.cpp
// static HLVRChapter_t rgChapters[] = {
// Chapter Numbers
"HLVR_Chapter_Number_00"							"챕터 1"
"HLVR_Chapter_Number_01"							"챕터 2"
"HLVR_Chapter_Number_02"							"챕터 3"
"HLVR_Chapter_Number_03"							"챕터 4"
"HLVR_Chapter_Number_04"							"챕터 5"
"HLVR_Chapter_Number_05"							"챕터 6"
"HLVR_Chapter_Number_06"							"챕터 7"
"HLVR_Chapter_Number_07"							"챕터 8"
"HLVR_Chapter_Number_08"							"챕터 9"
"HLVR_Chapter_Number_09"							"챕터 10"
"HLVR_Chapter_Number_10"							"챕터 11"

"HLVR_Chapter_Title_00"								"연루되다"
"HLVR_Chapter_Title_01"								"격리 구역"
"HLVR_Chapter_Title_02"								"예측 불가"
"HLVR_Chapter_Title_03"								"초강력 무기"
"HLVR_Chapter_Title_04"								"북극성"
"HLVR_Chapter_Title_05"								"군비 경쟁"
"HLVR_Chapter_Title_06"								"제프"
"HLVR_Chapter_Title_07"								"감금"
"HLVR_Chapter_Title_08"								"계시"
"HLVR_Chapter_Title_09"								"무단 침입"
"HLVR_Chapter_Title_10"								"추출점"

"HLVR_Transmission_Incoming"						"전송 화면\n수신 중"
"HLVR_Transmission_Ended"							"전송\n종료"

"HLVR_Propaganda_Standby"							"잠시 대기해 주세요"
"HLVR_Propaganda_Countdown5"						"5"
"HLVR_Propaganda_Countdown4"						"4"
"HLVR_Propaganda_Countdown3"						"3"
"HLVR_Propaganda_Countdown2"						"2"
"HLVR_Propaganda_Announcement"						"특별 공지"

"HLVR_Distillery_Elevator_Error"					"제한 중량 초과"
"HLVR_Distillery_Elevator_Override"					"재정의 필수"

"HLVR_Trainyard_Train_Approaching"					"열차 접근 중"

"HLVR_Intro_World_01a"								"대상: "
"HLVR_Intro_World_01b"								" 알릭스 밴스, 19세, 여성"
"HLVR_Intro_World_02a"								"소속: "
"HLVR_Intro_World_02b"								" 인간 저항군"
"HLVR_Intro_World_03a"								"현재 임무: "
"HLVR_Intro_World_03b"								" 정찰"

"HLVR_Mission_Terminated_01a"						"임무: "
"HLVR_Mission_Terminated_01b"						"해고"
"HLVR_Mission_Terminated_02a"						"대상: "
"HLVR_Mission_Terminated_02b"						"알릭스 밴스"
"HLVR_Mission_Terminated_03a"						"이유: "
"HLVR_Mission_Terminated_03b"						"임무 관련 중요 자원 보호 실패"

"HLVR_Subject"										"대상: "
"HLVR_Subject_2"									"알릭스 밴스"
"HLVR_Status"										"상태: "
"HLVR_Status_2"										"채용"
"HLVR_Assignment"									"임무 배정 중"

"HLVR_Combine_Chatter"								"[콤바인 통신]"

// In-world signage
"HLVR_Signage_Infestation_Control1"					"경고:"
"HLVR_Signage_Infestation_Control2"					"감염 억제"

"HLVR_Signage_Emergency"							"비상"
"HLVR_Signage_Main_Power"							"주 전원"
"HLVR_Signage_Shutoff"								"차단"

// Credits

"HLVR_Credits_ContractorsHeader"					"추가 개발"
"HLVR_Credits_CastHeader"							"출연진"

// Game Tips
"HLVR_LOADING_SCREEN_TIP_COUNT"				"22"
"HLVR_LOADING_SCREEN_TIP_1"							"요새는, 콤바인의 거대 건축물로써 현재 공사 중에 있습니다."
"HLVR_LOADING_SCREEN_TIP_2"							"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_3"							"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_4"							"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_5"							"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_6"							"블랙 메사 사고: 외계 물질에 대한 실험에 실패하고, 그 결과 '대공명 현상'이라는 비참한 사건이 발생하고야 말았습니다."
"HLVR_LOADING_SCREEN_TIP_7"							"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_8"							"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_9"							"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_10"						"인간 생명: 인간은 콤바인이 글로벌 억제 장치를 설립한 이후 새로운 자손을 잉태할 수 없게 되었습니다."
"HLVR_LOADING_SCREEN_TIP_11"						"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_13"						"고든 프리맨: 블랙 메사 사고 당시 젠의 침략을 막아냈습니다. 그 사건 후 현재까지 실종된 상태입니다."
"HLVR_LOADING_SCREEN_TIP_14"						"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_15"						"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_16"						"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_17"						"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_18"						"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_19"						"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_20"						"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_21"						"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_22"						"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."

"HLVR_LOADING_SCREEN_TIP_MAP_0_COUNT"		"6"		// a1_intro_world
"HLVR_LOADING_SCREEN_TIP_MAP_0_1"					"17번 지구: 한때 국제도시였던 17번 지구는 이제 콤바인 인간 지배의 중심지가 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_0_2"                   "요령: 일시 정지하려면, 메뉴 버튼을 길게 누르세요."
"HLVR_LOADING_SCREEN_TIP_MAP_0_3" 					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_0_4" 					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_0_5"					"요새는, 콤바인의 거대 건축물로써 현재 공사 중에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_0_6"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_1_COUNT"		"9"		// a1_intro_world_2
"HLVR_LOADING_SCREEN_TIP_MAP_1_1"					"17번 지구: 한때 국제도시였던 17번 지구는 이제 콤바인 인간 지배의 중심지가 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_1_2"					"요령: 일시 정지하려면, 메뉴 버튼을 길게 누르세요."
"HLVR_LOADING_SCREEN_TIP_MAP_1_3"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_1_4"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_1_5"					"요새는, 콤바인의 거대 건축물로써 현재 공사 중에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_1_6"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_1_7"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_1_8"					"인간 생명: 인간은 콤바인이 글로벌 억제 장치를 설립한 이후 새로운 자손을 잉태할 수 없게 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_1_9"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."

"HLVR_LOADING_SCREEN_TIP_MAP_2_COUNT"		"6"		// a2_quarantine_entrance
"HLVR_LOADING_SCREEN_TIP_MAP_2_1"					"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_2_2"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_2_3"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_2_4"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_2_5"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_2_6"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_3_COUNT"		"7"		// a2_pistol
"HLVR_LOADING_SCREEN_TIP_MAP_3_1"					"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_3_2"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_3_3"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_3_4"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_3_5"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_3_6"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_3_7"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_4_COUNT"		"12"	// a2_hideout
"HLVR_LOADING_SCREEN_TIP_MAP_4_1"					"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_3"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_4"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_5"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_6"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_7"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_8"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_9"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_10"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_11"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_4_12"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_5_COUNT"		"12"	// a2_headcrabs_tunnel
"HLVR_LOADING_SCREEN_TIP_MAP_5_1"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_2"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_3"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_4"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_5"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_6"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_7"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_8"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_9"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_10"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_11"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_5_12"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_6_COUNT"		"14"	// a2_drainage
"HLVR_LOADING_SCREEN_TIP_MAP_6_1"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_2"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_3"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
